year,title,mpa,runtime,gross,rating_count,rating,metacritic,poster_brightness,poster_saturation,poster_edgeness,description
1995,Toy Story,G,81,191.8,837508,8.3,NA,41.460893441290274,63.468334501742,3.107805276428589,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.
1995,Batman Forever,PG-13,121,184.03,226908,5.4,51,20.77866076089326,48.29827045338008,3.0382054186539516,"Batman must battle former district attorney Harvey Dent, who is now Two-Face and Edward Nygma, The Riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, Robin."
1995,Apollo 13,PG,140,173.84,254637,7.6,NA,10.946892340214369,11.064522895992324,1.5636363244234959,NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.
1995,Pocahontas,G,81,141.6,160109,6.7,58,17.436572911925744,69.9102549043279,2.218707593961143,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.
1995,Ace Ventura: When Nature Calls,PG-13,90,108.39,194289,6.4,45,51.02483137008726,33.910669858077505,7.549912320448818,"Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa."
1995,GoldenEye,PG-13,130,106.6,229008,7.2,NA,24.527642348762242,61.881288137444336,2.824233321487561,"Years after a friend and fellow 00 agent is killed on a joint mission, a secret space based weapons program known as ""GoldenEye"" is stolen. James Bond sets out to stop a Russian crime syndicate from using the weapon."
1995,Jumanji,PG,104,100.48,287155,7,NA,12.197635423950492,42.2639689732518,2.0678809105235274,"When two kids find and play a magical board game, they release a man trapped in it for decades--and a host of dangers that can only be stopped by finishing the game."
1995,Casper,PG,100,100.33,112936,6.1,49,19.162063593861934,66.18028355655015,4.029891900487436,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.
1995,Se7en,R,127,100.13,1351751,8.6,NA,23.86658202627814,75.66297840457588,5.3185378223520825,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives."
1995,Die Hard with a Vengeance,R,128,100.01,350332,7.6,58,17.51216553398585,54.770220616448825,2.18433160406897,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building."
1995,Crimson Tide,R,116,91.4,96441,7.3,NA,19.496888162672473,70.18417311904302,5.179766677034661,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so."
1995,Waterworld,PG-13,135,88.25,172368,6.2,56,33.96815444701333,31.587633793677195,4.982043463391025,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land."
1995,Dangerous Minds,R,99,84.92,46168,6.5,47,13.316864379622636,55.82120447757543,1.9014414028651994,An ex-Marine turned teacher struggles to connect with her students in an inner city school.
1995,Mr. Holland's Opus,PG,143,82.57,34290,7.3,59,45.28915418177995,13.607188554570701,10.025316237598679,A frustrated composer finds fulfillment as a high school music teacher.
1995,While You Were Sleeping,PG,103,81.06,87131,6.7,NA,44.90304443670959,21.2352964794286,4.757798990467505,A hopeless romantic Chicago Transit Authority token collector is mistaken for the fiancée of a coma patient.
1995,Congo,PG-13,109,81.02,40511,5.2,NA,29.521506215218185,31.4687449638129,6.152560452573576,"When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong."
1995,Father of the Bride Part II,PG,106,76.59,32581,6,49,41.62792563908181,42.5214729554586,3.9849334802740373,"George Banks must deal not only with the pregnancy of his daughter, but also with the unexpected pregnancy of his wife."
1995,Braveheart,R,178,75.6,920109,8.3,NA,38.2298864416936,40.110750622727814,2.4873535734791696,"When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England."
1995,Get Shorty,R,105,72.08,73020,6.9,NA,21.245539807699313,30.228152855622202,3.109538198371631,"A mobster travels to Hollywood to collect a debt, and discovers that the movie business is much the same as his current job."
1995,The Bridges of Madison County,PG-13,135,71.52,68219,7.6,NA,39.21786487469517,42.576393444948415,2.0192234588718665,"Photographer Robert Kincaid (Clint Eastwood) wanders into the life of housewife Francesca Johnson (Meryl Streep), for four days in the 1960s."
1995,Mortal Kombat,PG-13,101,70.45,96657,5.8,58,13.259845592149972,30.026634883213198,5.325036194421406,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.
1995,Grumpier Old Men,PG-13,101,69.87,23114,6.7,46,30.730006132364725,41.170089167402566,4.67588980390133,"John and Max resolve to save their beloved bait shop from turning into an Italian restaurant, just as its new female owner catches Max's attention."
1995,Nine Months,PG-13,103,69.7,34040,5.5,47,39.07328529572747,44.26060427611985,2.6566442661335476,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse."
1995,Outbreak,R,127,67.82,103866,6.6,NA,19.899868638544156,69.82418804041654,2.129830007067859,Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey.
1995,Heat,R,170,67.44,544375,8.2,NA,12.491993765718853,65.05977917599918,2.4413990441489424,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.
1995,Waiting to Exhale,R,124,67.05,9034,5.9,NA,65.27581313330703,28.878806051555028,4.3132100169134375,"Based on Terry McMillan's novel, this film follows four very different African-American women and their relationships with the male gender."
1995,Babe,G,91,66.6,112184,6.7,NA,33.226735730881344,54.44604297625494,3.7312502994176597,"Babe, a pig raised by sheepdogs, learns to herd sheep with a little help from Farmer Hoggett."
1995,Bad Boys,R,119,65.81,224813,6.9,41,57.57008338226154,49.12417429297596,5.027828880934703,Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.
1995,The American President,PG-13,114,65,49514,6.8,NA,22.91585240188558,63.01474656866735,2.3653325957914815,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway."
1995,Species,R,108,60.07,71228,5.8,49,21.056678136702853,25.34929245112279,3.336557254138286,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.
1995,12 Monkeys,R,129,57.14,553307,8,NA,14.392621150854628,20.263995837005446,2.8830768652786993,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet."
1995,Clueless,PG-13,97,56.63,165099,6.8,NA,66.86269223285025,19.94497743492001,2.0830659837410237,"A rich high school student tries to boost a new pupil's popularity, but reckons without affairs of the heart getting in the way."
1995,Sabrina,PG,127,53.67,34915,6.3,56,48.87700603008005,8.305250527586471,2.5258510153270075,"An ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it."
1995,Something to Talk About,R,106,50.89,12198,5.7,NA,47.27305611899932,29.684853351687952,4.731413183094095,A woman's world is rocked when she discovers her husband is cheating on her.
1995,The Net,PG-13,114,50.73,58042,5.9,51,23.189371743124283,49.25935867314898,2.2785103276899155,"A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger."
1995,Under Siege 2: Dark Territory,R,100,50.02,42156,5.5,52,17.767543979087876,36.46020852378531,2.9900971103987493,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite."
1995,A Walk in the Clouds,PG-13,102,50.01,30202,6.7,54,59.1537576518665,43.85570876683933,3.799088864877006,A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.
1995,The Brady Bunch Movie,PG-13,90,46.58,19890,6,54,72.68933879741523,18.377645599000655,4.02488623550601,"The original '70s T.V. family is now placed in the 1990s, where they're even more square and out of place than ever."
1995,Sense and Sensibility,PG,136,43.18,96173,7.6,NA,65.18891361950185,47.553395340847196,3.197203131359182,"Rich Mr. Dashwood (Tom Wilkinson) dies, leaving his second wife and her three daughters poor by the rules of inheritance. The two eldest daughters are the title opposites."
1995,Casino,R,178,42.44,435266,8.2,NA,12.38390781590413,45.883377928938565,3.908862840230773,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire, and over a fast living and fast loving socialite."
1995,Man of the House,PG,96,40.07,8298,5.2,NA,68.45917650382889,18.885167721409836,3.87735022294632,"A young boy refuses to accept his mother's new boyfriend, a lawyer, despite the man's attempts to win his respect. Meanwhile, disgruntled relative of a criminal he prosecuted seek revenge."
1995,Dead Man Walking,R,122,39.39,85047,7.5,NA,42.326167891059626,45.51112763085569,3.9900862885737265,"A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families."
1995,French Kiss,PG-13,111,38.9,45137,6.6,50,60.14366071169209,29.578907605867784,2.4092704640017524,"A woman flies to France to confront her straying fiancee, but gets into trouble when the charming crook seated next to her uses her for smuggling."
1995,Higher Learning,R,127,38.29,17297,6.5,54,25.608250721205046,80.69546282532171,1.0965397250411109,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus."
1995,Mighty Morphin Power Rangers: The Movie,PG,95,38.19,24236,5.2,40,20.911893230616403,43.79824091771784,5.140886052819791,"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea."
1995,First Knight,PG-13,134,37.6,65085,6,NA,36.83611447970532,28.93156008133187,4.63017116958338,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table."
1995,Just Cause,R,102,36.85,23330,6.4,NA,22.729658212630362,43.92952165466044,3.6511450399071395,A Harvard professor is lured back into the courtroom after twenty-five years to take the case of a young black man condemned to death for the horrific murder of a child.
1995,"To Wong Foo Thanks for Everything, Julie Newmar",PG-13,109,36.47,26774,6.6,60,76.92375781332535,17.597904401475127,4.968405994953532,"Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town."
1995,The Indian in the Cupboard,PG,96,35.62,24843,6,58,28.519853227840848,37.5018234634506,3.6450718076322226,"Omri, a young boy growing up in Brooklyn, receives an odd variety of presents for his birthday: a wooden cabinet from his older brother, a set of antique keys from his mother and a tiny plastic model of an Indian from his best friend Patrick."
1995,A Goofy Movie,G,78,35.35,42855,6.8,NA,41.851650778888626,77.77359319415214,3.0575670829981325,"When Max makes a preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, Goofy."
1996,Independence Day,PG-13,145,306.17,509164,7,59,19.233138990067445,59.55396914825947,7.666843603239457,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive."
1996,Twister,PG-13,113,241.72,166753,6.4,NA,19.43689865841077,51.50787645469289,2.154843089103413,"Bill and Jo Harding, advanced storm chasers on the brink of divorce, must join together to create an advanced weather alert system by putting themselves in the cross-hairs of extremely violent tornadoes."
1996,Mission: Impossible,PG-13,110,180.98,370263,7.1,59,32.015826867034,29.225487898834736,2.9654377706189043,"An American agent, under false suspicion of disloyalty, must discover and expose the real spy without the help of his organization."
1996,Jerry Maguire,R,139,153.95,229834,7.3,NA,70.17091103650233,18.519525072977487,1.897033253306632,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former secretary."
1996,Ransom,R,121,136.49,114149,6.6,60,23.508516487296614,67.91807537882772,3.478461568430438,"Multimillionaire, Tom Mullen, decides to take matters into his own hands, after his beloved son is kidnapped."
1996,101 Dalmatians,G,103,136.19,96408,5.7,49,51.622705181227914,37.97142155575727,3.749720528937364,"An evil high-fashion designer plots to steal Dalmatian puppies in order to make an extravagant fur coat, but instead creates an extravagant mess."
1996,The Rock,R,136,134.07,301001,7.4,58,29.06041873939447,59.33552172198482,6.013434929907807,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco."
1996,The Nutty Professor,PG-13,95,128.81,105354,5.6,NA,59.42326949006611,16.217787858399557,5.148104914036356,Grossly overweight yet good-hearted professor Sherman Klump takes a special chemical that turns him into the slim but obnoxious Buddy Love.
1996,The Birdcage,R,117,124.06,75566,7.1,NA,25.226929716626834,49.198788257384116,3.76431641994798,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.
1996,A Time to Kill,R,149,108.77,123721,7.5,54,19.514827170930875,20.572093282660013,2.666002241107513,"In Canton, Mississippi, a fearless young lawyer and his assistant defend a black man accused of murdering two white men who raped his ten-year-old daughter, inciting violent retribution and revenge from the Ku Klux Klan."
1996,The First Wives Club,PG,103,105.49,40511,6.4,58,69.12731753318387,7.623642584747666,4.257362607822678,"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women."
1996,Phenomenon,PG,123,104.64,72460,6.4,41,21.542885154061615,65.21710260627263,3.51438375727164,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis."
1996,Scream,R,111,103.05,271635,7.2,NA,39.271925784500354,3.077751226649937,4.178102806135258,"A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game."
1996,Eraser,R,115,101.3,99872,6.1,56,34.30557818848262,8.629115488750237,2.9774638117646064,A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
1996,The Hunchback of Notre Dame,G,91,100.14,133722,6.9,NA,24.758751255482096,38.334390628802865,2.5532814405376736,"A deformed bell-ringer must assert his independence from a vicious government minister in order to help his friend, a gypsy dancer."
1996,Michael,PG,105,95.32,39398,5.7,NA,24.07628412227261,38.751020696515525,2.3253762967697145,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.
1996,Star Trek: First Contact,PG-13,111,92,113608,7.6,NA,25.218413797395968,57.4667070599579,2.926451324058084,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.
1996,Space Jam,PG,88,90.46,149085,6.4,59,24.291229599375747,64.21749150820216,3.419293090085592,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan."
1996,The English Patient,R,162,78.65,170996,7.4,NA,44.28274814227585,47.988168613423646,3.357171736330717,"At the close of World War II, a young nurse tends to a badly-burned plane crash victim. His past is shown in flashbacks, revealing an involvement in a fateful love affair."
1996,Broken Arrow,R,108,70.77,87687,6,NA,22.121614280843474,58.74443950887447,2.055271522793769,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.
1996,Beavis and Butt-Head Do America,PG-13,81,63.07,49738,6.8,NA,60.94511441122553,43.611998734620194,3.8859048469939443,The dim-witted teen duo of Beavis and Butt-Head travel across America in search of their stolen television set.
1996,Jingle All the Way,PG,89,60.57,87731,5.6,NA,51.88106185097197,36.55818234469838,3.424703264128011,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out of them, and he must travel all over town and compete with everybody else in order to find one."
1996,The Cable Guy,PG-13,96,60.24,145769,6.1,56,23.236700088782218,60.9931431451738,2.4750152418156905,"A lonely and mentally disturbed cable guy raised on television just wants a new friend, but his target, a designer, rejects him, with bad consequences."
1996,Courage Under Fire,R,116,59.03,48237,6.6,NA,7.5642764665675015,65.56191732426375,1.2455777590554316,"A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor."
1996,Jack,PG-13,113,58.62,54044,5.8,NA,91.6161108317971,3.6359580577316217,2.0262286123962183,"Because of an unusual disorder that has aged him four times faster than a typical human being, a boy looks like a 40-year-old man as he starts fifth grade at public school after being homeschooled."
1996,Executive Decision,R,133,56.57,48363,6.4,NA,33.12948670585264,66.36934303249863,3.8231713009095434,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation."
1996,Primal Fear,R,129,56.12,172105,7.7,47,38.27463917525773,33.18249404957519,3.6483535647648737,"An altar boy is accused of murdering a priest, and the truth is buried several layers deep."
1996,Tin Cup,R,135,53.85,44290,6.4,60,37.139150736707634,48.637512793043115,3.350649032141142,A washed up golf pro working at a driving range tries to qualify for the US Open in order to win the heart of his successful rival's girlfriend.
1996,DragonHeart,PG-13,103,51.37,88426,6.5,NA,35.354577727495176,57.61940530053737,1.3277264052899465,"The last dragon and a disillusioned dragonslaying Knight must cooperate to stop an evil King, who was given partial immortality."
1996,Up Close & Personal,PG-13,124,51.09,13024,6.2,NA,74.73041500611087,25.66304627297632,2.6045901719989146,"An ambitious young woman, determined to build a career in TV journalism, gets good advice from her first boss, and they fall in love."
1996,Evita,PG,135,50.05,32862,6.3,45,23.484771590176138,23.868904116466222,4.478692816264429,"The hit musical based on the life of Evita Duarte, a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Perón, and the most beloved and hated woman in Argentina."
1996,Homeward Bound II: Lost in San Francisco,G,88,49.14,13023,5.9,NA,36.54551163247185,32.82329417305175,4.043171825347776,"Shadow, Sassy, and Chance have to find their way home after they become stranded at the San Francisco International Airport as their owners fly to Canada on vacation."
1996,Sleepers,R,147,49.1,179944,7.6,49,10.97394980082763,43.96684929169831,3.8984639047883003,"After a prank goes disastrously wrong, a group of boys are sent to a detention center where they are brutalized. Thirteen years later, an unexpected random encounter with a former guard gives them a chance for revenge."
1996,The Preacher's Wife,PG,123,48.1,10538,5.6,NA,74.81419211871388,10.231622178505283,3.1022468450081995,An angel comes to Earth to help a preacher save his church and his family.
1996,Romeo + Juliet,PG-13,120,46.35,201716,6.7,60,51.91454210542241,34.38401927034462,6.591196463268349,Shakespeare's famous play is updated to the hip modern suburb of Verona still retaining its original dialogue.
1996,One Fine Day,PG,108,46.15,41594,6.5,NA,41.52156946704124,23.479309114080632,4.1416959551674575,"The lives of two strangers and their young children unexpectedly intersect on one hectic, stressful day in New York City."
1996,The Mirror Has Two Faces,PG-13,126,41.25,14458,6.6,NA,65.49215850864314,18.93448839311991,2.2249953127793245,"A shy, middle-aged professor enters into a romantic but non-physical relationship with an unlucky-in-love colleague."
1996,Happy Gilmore,PG-13,92,38.62,187030,7,NA,28.979277465001406,31.00478536986503,4.222939707180807,A rejected hockey player puts his skills to the golf course to save his grandmother's house.
1996,The Ghost and the Darkness,R,110,38.62,54143,6.8,NA,34.97179869707366,69.76320745552059,2.221140314536895,A bridge engineer and an experienced old hunter begin a hunt for two lions after they start attacking local construction workers.
1996,Mars Attacks!,PG-13,106,37.77,202269,6.3,52,65.41942606378089,23.157155608077268,4.823106616682101,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.
1996,Set It Off,R,123,36.05,13135,6.9,NA,29.088410867220443,56.427844760110524,3.4962616366841477,"Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other."
1996,A Thin Line Between Love and Hate,R,108,34.75,4100,5.7,NA,78.16350617272657,17.697296392073422,2.7659399295806457,"An observable, fast-talking party man Darnell Wright, gets his punishment when one of his conquests takes it personally and comes back for revenge in this 'Fatal Attraction'-esque comic ...                See full summary »"
1996,The Truth About Cats & Dogs,PG-13,97,34.07,24333,6.2,NA,63.138358215464905,27.468056009028473,2.535359924739489,A successful veternarian & radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.
1996,Muppet Treasure Island,G,99,33.61,20180,7,NA,38.728396298012704,50.400305829243365,5.158278717888731,The Muppets' twist on the classic tale.
1996,The Long Kiss Goodnight,R,121,33.33,69922,6.8,44,33.729149770842234,24.727955360101074,5.849948806301465,A woman suffering from amnesia begins to recover her memories after trouble from her past finds her again.
1996,Striptease,R,115,33.11,41163,4.5,NA,46.19947291298724,35.53657600589722,2.6157771053764494,A stripper and single mother gets dragged into a dangerous situation after a congressman takes a fancy to her.
1996,Matilda,PG,102,33.08,118213,6.9,NA,32.59108281691974,58.123152658380405,5.477196070511116,"Story of a wonderful little girl, who happens to be a genius, and her wonderful teacher vs. the worst parents ever and the worst school principal imaginable."
1996,Daylight,PG-13,114,33.02,63302,5.9,NA,21.884643671829778,87.26585311423469,4.917111910984729,Disaster in a New York tunnel as explosions collapse both ends of it. One hero tries to help the people inside find their way to safety.
1996,Black Sheep,PG-13,87,32.38,35094,6.3,NA,43.23673057243272,46.63000505558577,3.2754742422873533,A gubernatorial candidate hires a wormy special assistant whose only job is to make sure the candidate's well-meaning but incompetent brother doesn't ruin the election.
1996,Eddie,PG-13,100,31.36,8993,5.2,NA,62.609984332383974,17.614228020774945,2.562851364502218,"Coincidences lead to the New York Knicks, getting its loudest fan, Edwina ""Eddie"" Franklin (Whoopi Goldberg), as coach. Season victory?"
1997,Titanic,PG-13,194,659.33,994382,7.8,NA,45.05806259156543,26.088257561854057,3.9600677644300997,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic."
1997,Men in Black,PG-13,98,250.69,494638,7.3,NA,20.586869978213528,31.046034792271094,3.763138670070089,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.
1997,The Lost World: Jurassic Park,PG-13,129,229.09,359414,6.6,59,14.354890725390318,43.39196471553365,5.575032745485641,"A research team is sent to the Jurassic Park Site B island to study the dinosaurs there, while an InGen team approaches with another agenda."
1997,Liar Liar,PG-13,86,181.41,268910,6.9,NA,78.46409873681272,7.343735053191998,2.3526256420886016,A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.
1997,Air Force One,R,124,172.96,172373,6.5,NA,35.10177016311438,43.811470222552146,3.282936919945413,"Communist Radicals hijack Air Force One with The U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a Veteran, fights to rescue the hostages on board."
1997,As Good as It Gets,PG-13,139,148.48,262455,7.7,NA,61.044820704049904,23.44509116623561,2.9399297480755133,"A single mother and waitress, a misanthropic author, and a gay artist form an unlikely friendship after the artist is assaulted in a robbery."
1997,Good Will Hunting,R,126,138.43,805138,8.3,NA,27.171900788347457,75.1711066779754,5.563070737883576,"Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life."
1997,My Best Friend's Wedding,PG-13,105,127.12,122151,6.3,50,53.746777919606984,30.364700690726508,5.322726343472231,"When a woman's long-time friend reveals he's engaged, she realizes she loves him herself and sets out to get him, with only days before the wedding."
1997,Tomorrow Never Dies,PG-13,119,125.33,173554,6.5,52,22.035906034025192,72.76496026894944,4.125209045392072,James Bond sets out to stop a media mogul's plan to induce war between China and the U.K in order to obtain exclusive global media coverage.
1997,Face/Off,R,138,112.23,336049,7.3,NA,16.49284158107689,50.47612229220633,2.326290990212372,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind, who murdered his only son. The plan turns sour when the criminal wakes up prematurely and seeks revenge."
1997,Batman & Robin,PG-13,125,107.33,225129,3.7,NA,24.73367216083396,48.04894974051842,4.635850542190051,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.
1997,George of the Jungle,PG,92,105.26,67895,5.4,53,43.397187016858645,55.49001959574338,5.985649166484362,A man raised in the jungle by apes falls in love with a wealthy American heiress.
1997,Scream 2,R,120,101.36,149847,6.2,NA,17.554286030452353,43.2634498348327,1.8920229362229646,"Two years after the first series of murders, as Sydney acclimates to college life, someone donning the Ghostface costume begins a new string of killings."
1997,Con Air,R,115,101.12,265095,6.9,52,27.359026941696925,74.57380553514353,2.3973603799796526,Newly paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner transport plane when the passengers seize control.
1997,Contact,PG,150,100.92,242537,7.4,NA,25.12484369056266,45.04183279965822,3.6172199038910433,"Dr. Ellie Arroway (Jodie Foster), after years of searching, finds conclusive radio proof of extraterrestrial intelligence, sending plans for a mysterious machine."
1997,Hercules,G,93,99.05,192325,7.3,NA,65.77818267930797,40.91143797226637,5.763242483604493,The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.
1997,Flubber,PG,93,92.98,80809,5.3,NA,42.527005730550485,60.8715256145834,3.926707638732721,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance."
1997,Conspiracy Theory,R,135,75.98,90140,6.7,49,35.76239163433239,18.421611847378184,8.409417185202356,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is."
1997,I Know What You Did Last Summer,R,101,72.59,127493,5.7,52,20.077920897687974,44.47338660005796,2.4993500091641243,Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.
1997,Dante's Peak,PG-13,108,67.13,76850,5.9,43,22.20957818325724,28.698087388515347,3.183024872436043,"A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment."
1997,Anaconda,PG-13,89,65.89,90791,4.8,NA,10.78092051191734,67.29940973972602,2.630600265084921,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
1997,L.A. Confidential,R,138,64.62,508680,8.2,NA,36.23085996681115,45.256618390602796,6.9051639400547,"As corruption grows in 1950s Los Angeles, three policemen -- one strait-laced, one brutal, and one sleazy -- investigate a series of murders with their own brand of justice."
1997,In & Out,PG-13,90,63.86,37183,6.4,NA,82.20459196759444,3.3146946121947267,3.6527539021575413,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.
1997,The Fifth Element,PG-13,126,63.54,415786,7.7,52,14.919638323378273,77.99902941045019,2.5409281694269517,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay."
1997,Mousehunt,PG,98,61.92,49086,6.4,54,42.637397434415774,76.74112453206128,3.1329213638178475,Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.
1997,The Saint,PG-13,116,61.36,59865,6.2,50,23.452623216906385,68.20042510697874,3.552630213565288,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret."
1997,The Devil's Advocate,R,144,60.98,312434,7.5,60,10.869023085634105,64.01441674337993,4.196045537912908,An exceptionally adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss - the biggest opportunity of his career to date.
1997,Kiss the Girls,R,115,60.53,61737,6.6,46,37.24934749715319,29.761960229426975,2.444826805760208,Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.
1997,Jungle 2 Jungle,PG,105,59.93,21903,5.2,42,37.16196542393828,34.62784940682176,2.4476993080370053,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process."
1997,Anastasia,G,94,58.41,106398,7.1,NA,29.429181047257046,45.141169644681426,2.104998874690187,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death."
1997,Spawn,R,96,54.97,61696,5.3,NA,7.48721873381529,50.168631285846224,1.339246011780899,"An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil."
1997,The Jackal,R,124,54.93,102511,6.4,NA,23.409253550921765,29.86266386430462,5.835855356151803,"An imprisoned I.R.A. fighter is freed to help stop a brutal, seemingly ""faceless"" assassin from completing his next job."
1997,Starship Troopers,R,129,54.81,257355,7.2,51,18.357610704913853,45.836079828326866,3.561892705082286,"Humans in a fascist, militaristic future wage war with giant alien bugs."
