year,title,color_type,color,percentage
1975,A Boy and His Dog,hue,blue,7.950721153846153
1975,A Boy and His Dog,hue,violet,0.16105769230769232
1975,A Boy and His Dog,greyscale,black,9.956009615384616
1975,A Boy and His Dog,greyscale,grey,16.094471153846154
1975,A Boy and His Dog,greyscale,white,31.114663461538463
1975,A Boy and His Dog,hue,other,0
1975,Mahogany,hue,red,7.200135089496791
1975,Mahogany,hue,orange,3.4573454913880446
1975,Mahogany,hue,yellow,3.392434988179669
1975,Mahogany,hue,green,0.503613644039176
1975,Mahogany,hue,blue,0.6625464370145221
1975,Mahogany,hue,violet,0.018304626815265113
1975,Mahogany,greyscale,black,5.9672407970280315
1975,Mahogany,greyscale,grey,3.9129348193177984
1975,Mahogany,greyscale,white,74.8854441067207
1975,Mahogany,hue,other,0
1975,"Farewell, My Lovely",hue,red,6.411848341232227
1975,"Farewell, My Lovely",hue,orange,18.09478672985782
1975,"Farewell, My Lovely",hue,yellow,1.9485189573459718
1975,"Farewell, My Lovely",hue,green,0.1083530805687204
1975,"Farewell, My Lovely",hue,blue,0.04135071090047394
1975,"Farewell, My Lovely",hue,violet,0
1975,"Farewell, My Lovely",greyscale,black,30.131516587677726
1975,"Farewell, My Lovely",greyscale,grey,28.285663507109003
1975,"Farewell, My Lovely",greyscale,white,14.977962085308057
1975,"Farewell, My Lovely",hue,other,0
1975,Bug,hue,red,6.649695048228057
1975,Bug,hue,orange,0.026879192527114286
1975,Bug,hue,yellow,0.21090258559696212
1975,Bug,hue,green,0.0025860447620838817
1975,Bug,hue,blue,0.001992709816670697
1975,Bug,hue,violet,4.925799546826442e-4
1975,Bug,greyscale,black,60.893237772822125
1975,Bug,greyscale,grey,12.385374405545555
1975,Bug,greyscale,white,19.82883966074675
1975,Bug,hue,other,0
1975,At Long Last Love,hue,red,3.0847290640394087
1975,At Long Last Love,hue,orange,1.1255172413793102
1975,At Long Last Love,hue,yellow,0.0029556650246305416
1975,At Long Last Love,hue,green,0
1975,At Long Last Love,hue,blue,0.020295566502463055
1975,At Long Last Love,hue,violet,0.08610837438423645
1975,At Long Last Love,greyscale,black,10.944433497536945
1975,At Long Last Love,greyscale,grey,5.98384236453202
1975,At Long Last Love,greyscale,white,78.75211822660098
1975,At Long Last Love,hue,other,0
1975,Framed,hue,red,9.310928926617787
1975,Framed,hue,orange,19.218212362022268
1975,Framed,hue,yellow,0.18028997336180702
1975,Framed,hue,green,0
1975,Framed,hue,blue,2.795193385454373e-4
1975,Framed,hue,violet,1.3975966927271864e-4
1975,Framed,greyscale,black,7.323825948898274
1975,Framed,greyscale,grey,3.0371173729654486
1975,Framed,greyscale,white,60.9292061371266
1975,Framed,hue,other,0
1975,Sharks' Treasure,hue,red,2.231831831831832
1975,Sharks' Treasure,hue,orange,0.4076242909576243
1975,Sharks' Treasure,hue,yellow,1.5387554220887554
1975,Sharks' Treasure,hue,green,2.4552218885552217
1975,Sharks' Treasure,hue,blue,30.782182182182183
1975,Sharks' Treasure,hue,violet,6.67334000667334e-5
1975,Sharks' Treasure,greyscale,black,15.355455455455456
1975,Sharks' Treasure,greyscale,grey,16.338304971638305
1975,Sharks' Treasure,greyscale,white,30.890557223890557
1975,Sharks' Treasure,hue,other,0
1975,The Giant Spider Invasion,hue,red,2.4294871794871797
1975,The Giant Spider Invasion,hue,orange,6.499084249084248
1975,The Giant Spider Invasion,hue,yellow,1.544139194139194
1975,The Giant Spider Invasion,hue,green,0.9483516483516483
1975,The Giant Spider Invasion,hue,blue,21.425457875457877
1975,The Giant Spider Invasion,hue,violet,0.056043956043956046
1975,The Giant Spider Invasion,greyscale,black,45.83919413919414
1975,The Giant Spider Invasion,greyscale,grey,10.88003663003663
1975,The Giant Spider Invasion,greyscale,white,10.378205128205128
1975,The Giant Spider Invasion,hue,other,0
1975,Maggie's Stiletto Sisters,hue,red,2.797679069122404
1975,Maggie's Stiletto Sisters,hue,orange,2.927200254103458
1975,Maggie's Stiletto Sisters,hue,yellow,1.5427121965186037
1975,Maggie's Stiletto Sisters,hue,green,0.06633531814379214
1975,Maggie's Stiletto Sisters,hue,blue,1.6001717882530835
1975,Maggie's Stiletto Sisters,hue,violet,8.410466557211304e-4
1975,Maggie's Stiletto Sisters,greyscale,black,13.46614116162859
1975,Maggie's Stiletto Sisters,greyscale,grey,8.546018225659974
1975,Maggie's Stiletto Sisters,greyscale,white,69.05290093991438
1975,Maggie's Stiletto Sisters,hue,other,0
1975,Robin Trower at Winterland 1975,hue,red,26.518496788537547
1975,Robin Trower at Winterland 1975,hue,orange,4.251070487483531
1975,Robin Trower at Winterland 1975,hue,yellow,0.13998682476943347
1975,Robin Trower at Winterland 1975,hue,green,0.026247529644268776
1975,Robin Trower at Winterland 1975,hue,blue,0.6054944828722003
1975,Robin Trower at Winterland 1975,hue,violet,4.541337285902503
1975,Robin Trower at Winterland 1975,greyscale,black,48.90815423254282
1975,Robin Trower at Winterland 1975,greyscale,grey,1.3314188076416338
1975,Robin Trower at Winterland 1975,greyscale,white,13.67779356060606
1975,Robin Trower at Winterland 1975,hue,other,0
1975,Survival,hue,red,8.221866666666667
1975,Survival,hue,orange,20.14666666666667
1975,Survival,hue,yellow,0.08213333333333335
1975,Survival,hue,green,0
1975,Survival,hue,blue,2.7770666666666664
1975,Survival,hue,violet,0.005333333333333334
1975,Survival,greyscale,black,4.339733333333333
1975,Survival,greyscale,grey,38.23786666666666
1975,Survival,greyscale,white,26.189333333333337
1975,Survival,hue,other,0
1975,RAH!,hue,red,4.078703171837785
1975,RAH!,hue,orange,4.232610912467416
1975,RAH!,hue,yellow,0.7772962691437186
1975,RAH!,hue,green,0.005921806103487115
1975,RAH!,hue,blue,3.3998273201340226
1975,RAH!,hue,violet,0.011132995474555776
1975,RAH!,greyscale,black,21.762992738681355
1975,RAH!,greyscale,grey,51.6842800919538
1975,RAH!,greyscale,white,14.047234694203855
1975,RAH!,hue,other,0
1975,The Intruder,hue,red,4.074409554482019
1975,The Intruder,hue,orange,0.0053676865271068165
1975,The Intruder,hue,yellow,0.0010064412238325283
1975,The Intruder,hue,green,0
1975,The Intruder,hue,blue,10.830817230273752
1975,The Intruder,hue,violet,0.0053676865271068165
1975,The Intruder,greyscale,black,12.352724100912507
1975,The Intruder,greyscale,grey,49.95101986044015
1975,The Intruder,greyscale,white,22.779287439613526
1975,The Intruder,hue,other,0
1975,"Bad, Black & Beautiful",hue,red,7.880842151675485
1975,"Bad, Black & Beautiful",hue,orange,0.41501322751322756
1975,"Bad, Black & Beautiful",hue,yellow,0.20171957671957672
1975,"Bad, Black & Beautiful",hue,green,0.013227513227513229
1975,"Bad, Black & Beautiful",hue,blue,0.37643298059964725
1975,"Bad, Black & Beautiful",hue,violet,0.132826278659612
1975,"Bad, Black & Beautiful",greyscale,black,10.531305114638448
1975,"Bad, Black & Beautiful",greyscale,grey,12.202932098765432
1975,"Bad, Black & Beautiful",greyscale,white,68.24570105820106
1975,"Bad, Black & Beautiful",hue,other,0
1976,Rocky,hue,red,0.3816903306071786
1976,Rocky,hue,orange,0.0024366262186714368
1976,Rocky,hue,yellow,1.4333095403949627e-4
1976,Rocky,hue,green,0
1976,Rocky,hue,blue,0.08284529143482885
1976,Rocky,hue,violet,0.03353944324524213
1976,Rocky,greyscale,black,26.765335695427456
1976,Rocky,greyscale,grey,5.712168511336045
1976,Rocky,greyscale,white,67.02184077077654
1976,Rocky,hue,other,0
1976,A Star Is Born,hue,red,19.453715234537153
1976,A Star Is Born,hue,orange,25.77619640633339
1976,A Star Is Born,hue,yellow,9.406392694063927
1976,A Star Is Born,hue,green,0.026567040265670402
1976,A Star Is Born,hue,blue,0.005692937199786515
1976,A Star Is Born,hue,violet,0.002609262883235486
1976,A Star Is Born,greyscale,black,16.41416118128447
1976,A Star Is Born,greyscale,grey,7.700409179861234
1976,A Star Is Born,greyscale,white,21.21425606357113
1976,A Star Is Born,hue,other,0
1976,All the President's Men,hue,red,1.6105461242793082
1976,All the President's Men,hue,orange,0
1976,All the President's Men,hue,yellow,0
1976,All the President's Men,hue,green,0
1976,All the President's Men,hue,blue,0
1976,All the President's Men,hue,violet,0
1976,All the President's Men,greyscale,black,21.490297352124706
1976,All the President's Men,greyscale,grey,12.149330023489217
1976,All the President's Men,greyscale,white,64.74982650010676
1976,All the President's Men,hue,other,0
1976,King Kong,hue,red,5.758234009644254
1976,King Kong,hue,orange,5.418751705941224
1976,King Kong,hue,yellow,1.2953780365753798
1976,King Kong,hue,green,0.024906741879719772
1976,King Kong,hue,blue,17.32269584205259
1976,King Kong,hue,violet,0
1976,King Kong,greyscale,black,17.932967882813212
1976,King Kong,greyscale,grey,20.781775998544262
1976,King Kong,greyscale,white,31.46528978254936
1976,King Kong,hue,other,0
1976,The Enforcer,hue,red,0.0404280618311534
1976,The Enforcer,hue,orange,0
1976,The Enforcer,hue,yellow,0
1976,The Enforcer,hue,green,0
1976,The Enforcer,hue,blue,0
1976,The Enforcer,hue,violet,0
1976,The Enforcer,greyscale,black,68.06044391597304
1976,The Enforcer,greyscale,grey,19.349385652001587
1976,The Enforcer,greyscale,white,12.549742370194213
1976,The Enforcer,hue,other,0
1976,The Bad News Bears,hue,red,3.4532137518684607
1976,The Bad News Bears,hue,orange,7.506128550074738
1976,The Bad News Bears,hue,yellow,3.6340807174887892
1976,The Bad News Bears,hue,green,0.09342301943198804
1976,The Bad News Bears,hue,blue,4.756801195814648
1976,The Bad News Bears,hue,violet,1.4947683109118085e-4
1976,The Bad News Bears,greyscale,black,6.7907324364723465
1976,The Bad News Bears,greyscale,grey,6.506726457399104
1976,The Bad News Bears,greyscale,white,67.25874439461883
1976,The Bad News Bears,hue,other,0
1976,Silent Movie,hue,red,10.409539634444336
1976,Silent Movie,hue,orange,7.846007232919558
1976,Silent Movie,hue,yellow,3.818297331639136
1976,Silent Movie,hue,green,0.002199198514319226
1976,Silent Movie,hue,blue,9.056299481966573
1976,Silent Movie,hue,violet,0.7990421268693186
1976,Silent Movie,greyscale,black,24.862427915159806
1976,Silent Movie,greyscale,grey,15.096276023849086
1976,Silent Movie,greyscale,white,28.109911054637866
1976,Silent Movie,hue,other,0
1976,The Pink Panther Strikes Again,hue,red,7.564486711829077
1976,The Pink Panther Strikes Again,hue,orange,0.2007067483064096
1976,The Pink Panther Strikes Again,hue,yellow,0.025648124022928608
1976,The Pink Panther Strikes Again,hue,green,1.7025876107347577
1976,The Pink Panther Strikes Again,hue,blue,3.1653449062011467
1976,The Pink Panther Strikes Again,hue,violet,0.002198410630536738
1976,The Pink Panther Strikes Again,greyscale,black,14.178527227722773
1976,The Pink Panther Strikes Again,greyscale,grey,4.293699517978113
1976,The Pink Panther Strikes Again,greyscale,white,68.86680074257426
1976,The Pink Panther Strikes Again,hue,other,0
1976,Carrie,hue,red,11.668229936824135
1976,Carrie,hue,orange,5.8570779101130475
1976,Carrie,hue,yellow,0.8832862191794268
1976,Carrie,hue,green,0.22101831387193166
1976,Carrie,hue,blue,3.042265701605832
1976,Carrie,hue,violet,0.04314810819619611
1976,Carrie,greyscale,black,57.364345033013855
1976,Carrie,greyscale,grey,2.6266179383167243
1976,Carrie,greyscale,white,18.294010838878854
1976,Carrie,hue,other,0
1976,The Outlaw Josey Wales,hue,red,24.129500722788933
1976,The Outlaw Josey Wales,hue,orange,6.482046364360425
1976,The Outlaw Josey Wales,hue,yellow,0.3738786620675776
1976,The Outlaw Josey Wales,hue,green,9.333341236016423e-4
1976,The Outlaw Josey Wales,hue,blue,0.024368877081190326
1976,The Outlaw Josey Wales,hue,violet,0.06380735329673709
1976,The Outlaw Josey Wales,greyscale,black,10.706657240673284
1976,The Outlaw Josey Wales,greyscale,grey,5.529262102635552
1976,The Outlaw Josey Wales,greyscale,white,52.6895453429727
1976,The Outlaw Josey Wales,hue,other,0
1976,Taxi Driver,hue,red,2.0328996957349448
1976,Taxi Driver,hue,orange,1.9106039412552824
1976,Taxi Driver,hue,yellow,26.732034816326006
1976,Taxi Driver,hue,green,6.1186209845213675
1976,Taxi Driver,hue,blue,5.7316643906682225
1976,Taxi Driver,hue,violet,0.016770514854806042
1976,Taxi Driver,greyscale,black,47.27724241134203
1976,Taxi Driver,greyscale,grey,8.784321964398593
1976,Taxi Driver,greyscale,white,1.3958412808987521
1976,Taxi Driver,hue,other,0
1976,Freaky Friday,hue,red,18.57475612806403
1976,Freaky Friday,hue,orange,52.72093077788894
1976,Freaky Friday,hue,yellow,0.3934389069534768
1976,Freaky Friday,hue,green,0.004181778389194597
1976,Freaky Friday,hue,blue,3.101628939469735
1976,Freaky Friday,hue,violet,0.011177463731865933
1976,Freaky Friday,greyscale,black,3.3662534392196095
1976,Freaky Friday,greyscale,grey,2.2236899699849926
1976,Freaky Friday,greyscale,white,19.60394259629815
1976,Freaky Friday,hue,other,0
1976,Logan's Run,hue,red,3.473372781065088
1976,Logan's Run,hue,orange,0.4397326320403243
1976,Logan's Run,hue,yellow,0.5724304185842646
1976,Logan's Run,hue,green,0.0017532325224632913
1976,Logan's Run,hue,blue,1.279311856234933
1976,Logan's Run,hue,violet,4.3830813061582284e-4
1976,Logan's Run,greyscale,black,70.491452991453
1976,Logan's Run,greyscale,grey,1.188691650230112
1976,Logan's Run,greyscale,white,22.552816129739202
1976,Logan's Run,hue,other,0
1976,Marathon Man,hue,red,0
1976,Marathon Man,hue,orange,0.0011689070718877848
1976,Marathon Man,hue,yellow,0.002532631989090201
1976,Marathon Man,hue,green,0
1976,Marathon Man,hue,blue,0
1976,Marathon Man,hue,violet,0
1976,Marathon Man,greyscale,black,65.4660042859926
1976,Marathon Man,greyscale,grey,14.867718683031367
1976,Marathon Man,greyscale,white,19.66257549191506
1976,Marathon Man,hue,other,0
1976,"Mother, Jugs & Speed",hue,red,11.386234817813765
1976,"Mother, Jugs & Speed",hue,orange,3.305195681511471
1976,"Mother, Jugs & Speed",hue,yellow,0.40607287449392715
1976,"Mother, Jugs & Speed",hue,green,0.04129554655870445
1976,"Mother, Jugs & Speed",hue,blue,1.2504048582995952
1976,"Mother, Jugs & Speed",hue,violet,0.0011470985155195683
1976,"Mother, Jugs & Speed",greyscale,black,1.5578947368421052
1976,"Mother, Jugs & Speed",greyscale,grey,3.075978407557355
1976,"Mother, Jugs & Speed",greyscale,white,78.97577597840755
1976,"Mother, Jugs & Speed",hue,other,0
1976,Across the Great Divide,hue,red,0.5398020654044752
1976,Across the Great Divide,hue,orange,0.03205679862306369
1976,Across the Great Divide,hue,yellow,0.026247848537005167
1976,Across the Great Divide,hue,green,0.009036144578313253
1976,Across the Great Divide,hue,blue,0.15146299483648884
1976,Across the Great Divide,hue,violet,6.454388984509468e-4
1976,Across the Great Divide,greyscale,black,11.297332185886404
1976,Across the Great Divide,greyscale,grey,32.90167814113597
1976,Across the Great Divide,greyscale,white,55.04173838209982
1976,Across the Great Divide,hue,other,0
1976,The Pom Pom Girls,hue,red,13.073559670781892
1976,The Pom Pom Girls,hue,orange,7.931378600823045
1976,The Pom Pom Girls,hue,yellow,0.7943415637860083
1976,The Pom Pom Girls,hue,green,0.006893004115226338
1976,The Pom Pom Girls,hue,blue,0.06152263374485596
1976,The Pom Pom Girls,hue,violet,0
1976,The Pom Pom Girls,greyscale,black,3.2153292181069957
1976,The Pom Pom Girls,greyscale,grey,6.041872427983539
1976,The Pom Pom Girls,greyscale,white,68.87510288065843
1976,The Pom Pom Girls,hue,other,0
1976,The Missouri Breaks,hue,red,28.075523946302493
1976,The Missouri Breaks,hue,orange,49.3736437308474
1976,The Missouri Breaks,hue,yellow,1.9958835349999857
1976,The Missouri Breaks,hue,green,4.299928621184888e-4
1976,The Missouri Breaks,hue,blue,0
1976,The Missouri Breaks,hue,violet,0
1976,The Missouri Breaks,greyscale,black,2.2365362068323
1976,The Missouri Breaks,greyscale,grey,1.117121455783834
1976,The Missouri Breaks,greyscale,white,17.20086113237187
1976,The Missouri Breaks,hue,other,0
1976,Gator,hue,red,7.8858858858858865
1976,Gator,hue,orange,7.377777777777777
1976,Gator,hue,yellow,2.3675675675675674
1976,Gator,hue,green,2.2252252252252256
1976,Gator,hue,blue,0.04264264264264264
1976,Gator,hue,violet,0.0024024024024024023
1976,Gator,greyscale,black,1.6006006006006004
1976,Gator,greyscale,grey,4.121321321321322
1976,Gator,greyscale,white,74.37657657657658
1976,Gator,hue,other,0
1976,Robin and Marian,hue,red,6.74473143380905
1976,Robin and Marian,hue,orange,1.9081769293013195
1976,Robin and Marian,hue,yellow,12.199496595034692
1976,Robin and Marian,hue,green,0.014966093563147603
1976,Robin and Marian,hue,blue,0.027837650108486274
1976,Robin and Marian,hue,violet,0.008413952122822217
1976,Robin and Marian,greyscale,black,12.365502080215396
1976,Robin and Marian,greyscale,grey,2.4088607866866214
1976,Robin and Marian,greyscale,white,64.32201447915847
1976,Robin and Marian,hue,other,0
1976,Lipstick,hue,red,8.954872532894736
1976,Lipstick,hue,orange,32.66385690789474
1976,Lipstick,hue,yellow,0.287109375
1976,Lipstick,hue,green,0.09868421052631579
1976,Lipstick,hue,blue,0.014494243421052632
1976,Lipstick,hue,violet,0
1976,Lipstick,greyscale,black,7.391550164473684
1976,Lipstick,greyscale,grey,3.205180921052632
1976,Lipstick,greyscale,white,47.38425164473684
1976,Lipstick,hue,other,0
1976,The Omen,hue,red,0.9872828720162364
1976,The Omen,hue,orange,0
1976,The Omen,hue,yellow,8.663719962233111e-5
1976,The Omen,hue,green,0
1976,The Omen,hue,blue,0
1976,The Omen,hue,violet,0
1976,The Omen,greyscale,black,66.70360876858564
1976,The Omen,greyscale,grey,7.520680732735848
1976,The Omen,greyscale,white,24.78834098946266
1976,The Omen,hue,other,0
1976,Sparkle,hue,red,4.365766683647478
1976,Sparkle,hue,orange,2.607448320240234
1976,Sparkle,hue,yellow,0.1742767514813524
1976,Sparkle,hue,green,0.007775424296860338
1976,Sparkle,hue,blue,3.8777917794996926
1976,Sparkle,hue,violet,0.08660213958227204
1976,Sparkle,greyscale,black,70.14424752661073
1976,Sparkle,greyscale,grey,12.710405662653834
1976,Sparkle,greyscale,white,6.02568571198756
1976,Sparkle,hue,other,0
1976,The Big Bus,hue,red,9.834304849311671
1976,The Big Bus,hue,orange,2.667741535408657
1976,The Big Bus,hue,yellow,0.6193724420190996
1976,The Big Bus,hue,green,0.01265037827111497
1976,The Big Bus,hue,blue,0.14039439414609947
1976,The Big Bus,hue,violet,0.0021083963785191616
1976,The Big Bus,greyscale,black,14.119558476993674
1976,The Big Bus,greyscale,grey,34.4917524494605
1976,The Big Bus,greyscale,white,38.11211707801066
1976,The Big Bus,hue,other,0
1976,Cannonball!,hue,red,5.672893906296136
1976,Cannonball!,hue,orange,3.235736684317532
1976,Cannonball!,hue,yellow,1.6126318662867574
1976,Cannonball!,hue,green,0.011621598064328248
1976,Cannonball!,hue,blue,6.075663360141837
1976,Cannonball!,hue,violet,0.008648631117639628
1976,Cannonball!,greyscale,black,15.07868565131287
1976,Cannonball!,greyscale,grey,4.1243835316550035
1976,Cannonball!,greyscale,white,64.1797347708079
1976,Cannonball!,hue,other,0
1976,The Tenant,hue,red,0.6870127938356826
1976,The Tenant,hue,orange,0.3396651405164284
1976,The Tenant,hue,yellow,0.04936423120113635
1976,The Tenant,hue,green,0.002615323507344973
1976,The Tenant,hue,blue,0.02517248875819536
1976,The Tenant,hue,violet,0.023210996127686637
1976,The Tenant,greyscale,black,56.57435119544804
1976,The Tenant,greyscale,grey,6.742957832812175
1976,The Tenant,greyscale,white,35.55564999779332
1976,The Tenant,hue,other,0
1976,The Last Tycoon,hue,red,0.8583554376657825
1976,The Last Tycoon,hue,orange,1.8365384615384617
1976,The Last Tycoon,hue,yellow,0.6523209549071618
1976,The Last Tycoon,hue,green,0.03826259946949602
1976,The Last Tycoon,hue,blue,36.940450928381964
1976,The Last Tycoon,hue,violet,0
1976,The Last Tycoon,greyscale,black,27.68083554376658
1976,The Last Tycoon,greyscale,grey,1.4930371352785146
1976,The Last Tycoon,greyscale,white,30.50019893899204
1976,The Last Tycoon,hue,other,0
1976,Obsession,hue,red,1.5961526739271783
1976,Obsession,hue,orange,0.6716565750975292
1976,Obsession,hue,yellow,69.61341332087126
1976,Obsession,hue,green,0.6210505729843954
1976,Obsession,hue,blue,0.03473209931729519
1976,Obsession,hue,violet,0.006413056729518855
1976,Obsession,greyscale,black,25.855095395806245
1976,Obsession,greyscale,grey,0.734390238946684
1976,Obsession,greyscale,white,0.8670960663198959
1976,Obsession,hue,other,0
1976,The Blue Bird,hue,red,2.623949828422672
1976,The Blue Bird,hue,orange,0.5798130398769377
1976,The Blue Bird,hue,yellow,0.5088155247899657
1976,The Blue Bird,hue,green,0.07099751508697195
1976,The Blue Bird,hue,blue,0.0754348597799077
1976,The Blue Bird,hue,violet,0
1976,The Blue Bird,greyscale,black,1.03981777304461
1976,The Blue Bird,greyscale,grey,7.596734114305999
1976,The Blue Bird,greyscale,white,87.50443734469293
1976,The Blue Bird,hue,other,0
1976,"Please, Don't Bury Me Alive!",hue,red,21.177903682719545
1976,"Please, Don't Bury Me Alive!",hue,orange,0.07535410764872522
1976,"Please, Don't Bury Me Alive!",hue,yellow,0.01076487252124646
1976,"Please, Don't Bury Me Alive!",hue,green,0.01529745042492918
1976,"Please, Don't Bury Me Alive!",hue,blue,0.7212464589235128
1976,"Please, Don't Bury Me Alive!",hue,violet,0.02209631728045326
1976,"Please, Don't Bury Me Alive!",greyscale,black,28.8356940509915
1976,"Please, Don't Bury Me Alive!",greyscale,grey,10.098583569405099
1976,"Please, Don't Bury Me Alive!",greyscale,white,39.043059490084985
1976,"Please, Don't Bury Me Alive!",hue,other,0
1976,Mouches Volantes,hue,red,0.2805333333333333
1976,Mouches Volantes,hue,orange,0.2810666666666667
1976,Mouches Volantes,hue,yellow,0.0021333333333333334
1976,Mouches Volantes,hue,green,0.27946666666666664
1976,Mouches Volantes,hue,blue,0.2805333333333333
1976,Mouches Volantes,hue,violet,0
1976,Mouches Volantes,greyscale,black,54.656000000000006
1976,Mouches Volantes,greyscale,grey,38.090133333333334
1976,Mouches Volantes,greyscale,white,6.130133333333333
1976,Mouches Volantes,hue,other,0
1976,Flabbergast,hue,red,1.53224264605468
1976,Flabbergast,hue,orange,0.7376530824486469
1976,Flabbergast,hue,yellow,0.021850162510583672
1976,Flabbergast,hue,green,4.2019543289583983e-4
1976,Flabbergast,hue,blue,0.043700325021167344
1976,Flabbergast,hue,violet,0.0021009771644791993
1976,Flabbergast,greyscale,black,19.117421512745576
1976,Flabbergast,greyscale,grey,21.771165769199254
1976,Flabbergast,greyscale,white,56.773445329422714
1976,Flabbergast,hue,other,0
1976,Brown Shoes Don't Make It,hue,red,15.152762379443304
1976,Brown Shoes Don't Make It,hue,orange,2.278484738479048
1976,Brown Shoes Don't Make It,hue,yellow,0.34069837033839273
1976,Brown Shoes Don't Make It,hue,green,5.9127969153184265
1976,Brown Shoes Don't Make It,hue,blue,2.0128920852015737
1976,Brown Shoes Don't Make It,hue,violet,0.059456648646527284
1976,Brown Shoes Don't Make It,greyscale,black,59.54931664099369
1976,Brown Shoes Don't Make It,greyscale,grey,9.991807540986823
1976,Brown Shoes Don't Make It,greyscale,white,4.701784680592212
1976,Brown Shoes Don't Make It,hue,other,0
1976,Bike Fever,hue,red,1.5427369022919282
1976,Bike Fever,hue,orange,4.229020438793979
1976,Bike Fever,hue,yellow,0.3342351375724439
1976,Bike Fever,hue,green,0.027747822741863264
1976,Bike Fever,hue,blue,1.4473012089221864
1976,Bike Fever,hue,violet,0.06600618440109898
1976,Bike Fever,greyscale,black,14.270579109673271
1976,Bike Fever,greyscale,grey,64.75353837292653
1976,Bike Fever,greyscale,white,13.328834822676697
1976,Bike Fever,hue,other,0
1976,Things to Come,hue,red,20.47193853780767
1976,Things to Come,hue,orange,1.9339782293892063
1976,Things to Come,hue,yellow,0.74886059351191
1976,Things to Come,hue,green,2.9644535703059813
1976,Things to Come,hue,blue,5.173745845308364
1976,Things to Come,hue,violet,0.03704102715283
1976,Things to Come,greyscale,black,10.022109251329315
1976,Things to Come,greyscale,grey,5.404014310224904
1976,Things to Come,greyscale,white,53.24385863496982
1976,Things to Come,hue,other,0
1976,The Animal,hue,red,0.7701333333333333
1976,The Animal,hue,orange,7.434666666666667
1976,The Animal,hue,yellow,0.7786666666666666
1976,The Animal,hue,green,3.0437333333333334
1976,The Animal,hue,blue,0.29706666666666665
1976,The Animal,hue,violet,0
1976,The Animal,greyscale,black,59.7824
1976,The Animal,greyscale,grey,25.077333333333335
1976,The Animal,greyscale,white,2.8160000000000003
1976,The Animal,hue,other,0
1976,The Astrologer,hue,red,1.3473011363636365
1976,The Astrologer,hue,orange,0.8053977272727273
1976,The Astrologer,hue,yellow,0.005208333333333334
1976,The Astrologer,hue,green,0.19412878787878787
1976,The Astrologer,hue,blue,32.05823863636363
1976,The Astrologer,hue,violet,0.01065340909090909
1976,The Astrologer,greyscale,black,39.510416666666664
1976,The Astrologer,greyscale,grey,6.832623106060606
1976,The Astrologer,greyscale,white,19.236032196969695
1976,The Astrologer,hue,other,0
1976,Held for Ransom,hue,red,43.15975975975976
1976,Held for Ransom,hue,orange,4.561561561561561
1976,Held for Ransom,hue,yellow,0.4948948948948949
1976,Held for Ransom,hue,green,0.17057057057057057
1976,Held for Ransom,hue,blue,2.0312312312312315
1976,Held for Ransom,hue,violet,0
1976,Held for Ransom,greyscale,black,4.45945945945946
1976,Held for Ransom,greyscale,grey,25.184384384384384
1976,Held for Ransom,greyscale,white,19.93813813813814
1976,Held for Ransom,hue,other,0
1976,69 Minutes,hue,red,1.232501580764613
1976,69 Minutes,hue,orange,38.85203088932456
1976,69 Minutes,hue,yellow,0.14298453307093878
1976,69 Minutes,hue,green,5.301614129437849e-5
1976,69 Minutes,hue,blue,7.068818839250465e-5
1976,69 Minutes,hue,violet,8.836023549063081e-5
1976,69 Minutes,greyscale,black,23.207303362248336
1976,69 Minutes,greyscale,grey,3.2226391647200905
1976,69 Minutes,greyscale,white,33.34232840530628
1976,69 Minutes,hue,other,0
1977,Star Wars: Episode IV - A New Hope,hue,red,3.82732435389291
1977,Star Wars: Episode IV - A New Hope,hue,orange,1.7621994724752053
1977,Star Wars: Episode IV - A New Hope,hue,yellow,0.7358370321161961
1977,Star Wars: Episode IV - A New Hope,hue,green,0.038890911285380574
1977,Star Wars: Episode IV - A New Hope,hue,blue,15.536501190147403
1977,Star Wars: Episode IV - A New Hope,hue,violet,2.1379311551183723e-4
1977,Star Wars: Episode IV - A New Hope,greyscale,black,47.083288550154215
1977,Star Wars: Episode IV - A New Hope,greyscale,grey,6.11951695972196
1977,Star Wars: Episode IV - A New Hope,greyscale,white,24.89622773709122
1977,Star Wars: Episode IV - A New Hope,hue,other,0
1977,Close Encounters of the Third Kind,hue,red,0.06281481481481482
1977,Close Encounters of the Third Kind,hue,orange,1.6056296296296295
1977,Close Encounters of the Third Kind,hue,yellow,0.7967407407407405
1977,Close Encounters of the Third Kind,hue,green,0.004148148148148147
1977,Close Encounters of the Third Kind,hue,blue,2.7765925925925923
1977,Close Encounters of the Third Kind,hue,violet,0
1977,Close Encounters of the Third Kind,greyscale,black,88.27125925925925
1977,Close Encounters of the Third Kind,greyscale,grey,5.0248888888888885
1977,Close Encounters of the Third Kind,greyscale,white,1.4579259259259256
1977,Close Encounters of the Third Kind,hue,other,0
1977,Smokey and the Bandit,hue,red,3.974270860868799
1977,Smokey and the Bandit,hue,orange,1.0318089699532997
1977,Smokey and the Bandit,hue,yellow,0.2507709930390343
1977,Smokey and the Bandit,hue,green,0.06890474931712046
1977,Smokey and the Bandit,hue,blue,1.2762357916997094
1977,Smokey and the Bandit,hue,violet,0
1977,Smokey and the Bandit,greyscale,black,8.798131994008283
